0	7170
0	10590
0	1264
0	4158
0	706
0	34316
0	21121
0	35437
0	1209
0	17665
0	40808
0	31023
0	8960
0	2779
0	6138
0	24171
0	31405
0	17367
0	39702
0	20765
0	30864
0	15427
0	2564
0	30086
0	45
0	2189
0	11038
0	2014
0	19054
0	36410
0	14497
0	21092
0	15019
0	28779
0	6843
0	13291
0	9651
0	7464
0	4953
0	16178
0	3275
0	6532
0	33279
0	28086
0	16671
0	18525
0	32977
0	29634
0	26346
0	25933
0	7906
0	34927
0	25204
0	20007
0	8648
0	41112
0	3307
0	6230
0	2113
0	15790
0	18572
0	9634
0	12031
0	41679
0	34060
0	6154
0	31639
0	16893
0	22252
0	24073
0	12500
0	12882
0	20337
0	12433
0	18850
0	16796
0	10434
0	14812
0	11467
0	9635
0	4500
0	4253
0	10255
0	31018
0	39943
0	6334
0	40987
0	7685
1	35382
1	24748
1	22751
1	9524
1	13216
1	26772
1	29584
1	30242
1	13618
1	25727
1	27668
1	15334
1	36505
1	8648
1	38188
1	34554
1	19107
1	37588
1	5922
1	805
1	13953
1	5387
1	24695
1	9900
1	15478
1	32432
1	5535
1	33455
1	36970
1	10929
1	23417
1	16093
1	35700
1	32527
1	41914
1	41912
1	22504
1	14252
1	5438
1	22749
1	12210
1	3868
1	10072
1	9985
1	4723
1	3774
1	26458
1	2461
1	24464
1	14618
1	16195
1	13673
1	20347
1	4923
1	11777
1	34330
1	11477
1	12825
1	6018
1	25404
1	534
1	11241
1	34060
1	39336
1	38308
1	6334
1	7685
1	13561
1	23187
1	16565
1	40696
1	31023
1	15874
1	19636
1	7598
1	12092
1	7384
1	3622
1	27253
1	8261
1	22593
1	5695
1	36470
1	15104
1	28690
1	862
1	24313
1	2514
1	39403
1	12985
1	35278
1	30623
1	38035
1	25105
1	605
1	15708
1	35322
1	22386
1	32731
1	31405
1	33415
1	18220
1	42024
1	21619
1	26175
1	29495
1	19125
1	35802
1	26792
1	41047
1	31544
1	39901
1	29594
1	20564
1	30457
1	15716
1	27939
2	10608
2	17824
2	21283
2	36053
2	13360
2	40819
2	9557
2	11732
2	32185
2	22767
2	3616
2	20830
2	38652
2	34122
2	800
2	41222
2	10825
2	31255
2	7846
2	23975
2	40870
2	16825
2	38565
2	38830
2	32982
2	31121
2	3548
2	425
2	39208
2	40891
2	21133
2	21393
2	11071
2	9881
2	11388
2	19065
2	2205
2	33077
2	15194
2	16930
2	11136
2	42030
2	28895
2	11595
2	37457
2	27640
2	15833
2	2616
2	13564
2	25996
2	1997
2	6859
2	41438
2	19900
2	15171
2	11470
2	41735
2	40704
2	1530
2	3966
2	32219
2	20257
2	1264
2	29546
2	12930
2	34293
2	10794
2	36235
2	1036
2	24084
2	10196
2	38259
2	6709
2	24124
2	31933
2	24818
2	100
2	26727
2	21581
2	232
2	15698
2	23733
2	24647
3	26263
3	40489
3	28071
