0,864,1398124800
0,710,1398124800
0,244,1398816000
0,289,1398816000
0,1165,1398816000
0,977,1398816000
0,1047,1398816000
0,1329,1398816000
0,1333,1398816000
0,1201,1398816000
1,733,1391990400
1,642,1391990400
1,388,1391990400
1,397,1392854400
1,821,1392854400
1,1383,1386288000
1,1382,1386288000
1,1381,1386288000
1,1382,1386288000
1,1291,1386288000
1,1383,1386288000
1,47,1386115200
1,1100,1386115200
1,986,1386115200
1,609,1386115200
1,1122,1403654400
1,652,1403654400
1,1472,1403654400
1,37,1403654400
1,1473,1403654400
1,1257,1403654400
2,413,1389139200
2,1042,1389139200
2,1042,1389139200
2,413,1389139200
2,613,1389139200
2,916,1386288000
2,598,1386288000
3,1081,1379635200
3,1215,1379635200
3,1160,1379635200
3,1081,1379635200
3,1215,1379635200
3,1215,1379635200
3,1081,1379635200
3,1160,1379635200
3,548,1402963200
3,1031,1402963200
3,258,1402963200
3,548,1402963200
3,314,1402963200
3,383,1402963200
3,1226,1402963200
4,636,1404691200
4,1030,1404691200
4,629,1404691200
4,254,1404691200
4,1030,1404691200
4,254,1404691200
4,629,1404691200
4,636,1404691200
5,246,1401062400
5,1281,1401062400
5,984,1401062400
5,246,1401062400
5,1281,1401062400
5,246,1401062400
5,984,1401062400
6,1206,1399507200
6,268,1399507200
6,946,1399507200
6,268,1399507200
6,946,1399507200
6,1035,1399507200
6,268,1399507200
6,946,1399507200
7,321,1395619200
7,492,1395619200
7,1247,1395619200
7,321,1395619200
7,878,1395619200
7,53,1395446400
7,1353,1395446400
7,747,1395446400
7,124,1395446400
7,1405,1395446400
7,1342,1395446400
7,1085,1395446400
8,255,1395187200
8,1220,1395187200
8,739,1395187200
8,511,1395187200
8,739,1395187200
8,1220,1395187200
8,255,1395187200
8,739,1395187200
8,1220,1395187200
8,511,1395187200
8,255,1395187200
9,149,1393891200
9,1380,1393891200
9,628,1393891200
9,149,1393891200
9,1380,1393891200
9,1227,1399680000
9,937,1399680000
9,349,1399680000
9,1308,1399680000
9,1095,1399680000
9,9,1399680000
9,831,1399680000
10,856,1393718400
10,1240,1393718400
10,1149,1393718400
10,856,1393718400
10,1240,1393718400
10,701,1393718400
10,1149,1393718400
11,1274,1391817600
11,1176,1391817600
11,478,1391817600
11,1274,1391817600
11,198,1391817600
11,1176,1391817600
12,354,1391731200
12,633,1391731200
12,1060,1391731200
12,196,1391731200
12,1060,1391731200
12,354,1391731200
12,196,1391731200
12,633,1391731200
13,827,1391040000
13,540,1391040000
13,1036,1391040000
13,400,1391040000
13,400,1391040000
13,540,1391040000
13,1036,1391040000
13,827,1391040000
14,735,1387065600
14,842,1387065600
14,226,1387065600
14,833,1387065600
14,833,1387065600
14,842,1387065600
14,833,1387065600
14,842,1387065600
14,735,1387065600
15,1295,1383350400
15,423,1383350400
15,1295,1383350400
15,1323,1383350400
15,1323,1383350400
15,423,1383350400
15,1295,1383350400
15,121,1383350400
16,1124,1382659200
16,78,1382659200
16,1011,1382659200
16,182,1382659200
16,675,1386288000
16,392,1386288000
16,1422,1386288000
17,998,1379808000
17,311,1379808000
17,437,1379808000
17,1384,1379808000
17,1384,1379808000
17,437,1379808000
17,1384,1379808000
17,311,1379808000
17,998,1379808000
18,1356,1376092800
18,615,1376092800
18,485,1376092800
18,615,1376092800
18,1356,1376092800
18,486,1376092800
18,615,1376092800
18,485,1376092800
19,587,1373500800
19,1339,1373500800
19,55,1373500800
19,363,1373500800
19,1339,1373500800
19,363,1373500800
19,587,1373500800
19,55,1373500800
19,55,1373500800
19,587,1373500800
19,1339,1373500800
20,553,1405036800
20,1431,1405036800
20,193,1405036800
20,818,1405036800
20,535,1405036800
20,193,1405036800
20,535,1405036800
20,818,1405036800
20,1431,1405036800
20,553,1405036800
21,1432,1404950400
21,140,1404950400
21,433,1404950400
21,632,1404950400
21,186,1404950400
21,433,1404950400
22,593,1404518400
22,263,1404518400
22,263,1404518400
22,1213,1404518400
22,891,1404518400
22,593,1404518400
22,1029,1404518400
22,1213,1404518400
22,263,1404518400
22,1029,1404518400
22,891,1404518400
22,1213,1404518400
23,1374,1402099200
23,849,1402099200
23,1259,1402099200
23,654,1402099200
23,91,1402099200
23,1374,1402099200
23,1259,1402099200
23,849,1402099200
23,654,1402099200
23,91,1402099200
24,299,1400976000
24,113,1400976000
24,874,1400976000
24,784,1400976000
24,113,1400976000
24,299,1400976000
24,175,1400976000
24,784,1400976000
24,874,1400976000
25,83,1400544000
25,571,1400544000
25,510,1400544000
25,1385,1400544000
25,315,1400544000
25,315,1400544000
25,510,1400544000
25,571,1400544000
25,83,1400544000
25,669,1396224000
25,333,1396224000
25,974,1396224000
25,269,1396224000
25,1433,1396224000
26,601,1400112000
26,1161,1400112000
26,811,1400112000
26,1373,1400112000
26,601,1400112000
26,1161,1400112000
26,601,1400112000
26,1161,1400112000
27,419,1398816000
27,631,1398816000
27,1290,1398816000
27,348,1398816000
27,1024,1398816000
27,348,1398816000
27,419,1398816000
27,1024,1398816000
27,1290,1398816000
27,631,1398816000
28,595,1397347200
28,97,1397347200
28,612,1397347200
28,1334,1397347200
28,595,1397347200
28,1334,1397347200
28,303,1397347200
28,612,1397347200
29,951,1395187200
29,1044,1395187200
29,556,1395187200
29,57,1395187200
29,763,1395187200
29,763,1395187200
29,951,1395187200
29,57,1395187200
29,556,1395187200
29,1044,1395187200
30,470,1394755200
30,221,1394755200
30,779,1394755200
30,811,1394755200
30,559,1394755200
30,221,1394755200
30,779,1394755200
30,811,1394755200
30,559,1394755200
31,576,1392940800
31,1052,1392940800
31,705,1392940800
31,1270,1392940800
31,102,1392940800
31,102,1392940800
31,1052,1392940800
31,576,1392940800
31,1270,1392940800
31,705,1392940800
32,953,1392508800
32,343,1392508800
32,1370,1392508800
32,99,1392508800
32,137,1392508800
32,343,1392508800
33,252,1388275200
33,585,1388275200
33,461,1388275200
33,1254,1388275200
33,1073,1388275200
33,585,1388275200
33,252,1388275200
33,1073,1388275200
33,1254,1388275200
33,461,1388275200
34,1115,1384214400
34,829,1384214400
34,504,1384214400
34,105,1384214400
34,430,1384214400
34,1115,1384214400
34,829,1384214400
35,536,1382918400
35,877,1382918400
35,1059,1382918400
35,536,1382918400
35,1386,1382918400
35,1156,1382918400
35,1156,1382918400
35,1386,1382918400
35,877,1382918400
35,536,1382918400
35,1059,1382918400
36,248,1382140800
36,852,1382140800
36,248,1382140800
36,941,1382140800
36,436,1382140800
36,852,1382140800
36,941,1382140800
36,851,1382140800
36,248,1382140800
37,447,1381190400
37,908,1381190400
37,1092,1381190400
37,695,1381190400
37,86,1381190400
37,1360,1383091200
37,854,1383091200
37,147,1383091200
37,65,1383091200
38,852,1373241600
38,686,1373241600
38,290,1373241600
38,832,1373241600
38,994,1373241600
38,852,1373241600
38,686,1373241600
38,290,1373241600
38,852,1373241600
38,832,1373241600
38,686,1373241600
38,994,1373241600
38,290,1373241600
38,290,1373241600
38,994,1373241600
38,686,1373241600
38,832,1373241600
38,852,1373241600
39,1434,1372896000
39,991,1372896000
39,101,1372896000
39,1168,1372896000
39,991,1372896000
39,1168,1372896000
39,1434,1372896000
39,991,1372896000
39,1168,1372896000
40,418,1405468800
40,746,1405468800
40,180,1405468800
40,507,1405468800
40,667,1405468800
40,418,1405468800
40,746,1405468800
40,180,1405468800
41,270,1404864000
41,317,1404864000
41,909,1404864000
41,551,1404864000
41,1120,1404864000
41,860,1404864000
41,860,1404864000
41,270,1404864000
41,909,1404864000
41,317,1404864000
42,806,1404518400
42,970,1404518400
42,806,1404518400
42,1066,1404518400
42,406,1404518400
42,970,1404518400
42,806,1404518400
42,406,1404518400
42,970,1404518400
43,287,1404259200
43,1236,1404259200
43,1435,1404259200
43,1236,1404259200
43,1436,1404259200
43,325,1404259200
43,942,1404259200
43,1435,1404259200
43,1436,1404259200
43,1435,1404259200
44,697,1403913600
44,1388,1403913600
44,720,1403913600
44,1387,1403913600
44,304,1403913600
44,1388,1403913600
44,1387,1403913600
44,304,1403913600
44,697,1403913600
44,720,1403913600
45,1010,1402963200
45,1228,1402963200
45,820,1402963200
45,72,1402963200
45,374,1402963200
