0,529,1398816000
1,315,1403654400
2,494,1389139200
3,203,1402963200
4,67,1404691200
5,783,1401062400
6,589,1399507200
7,766,1395619200
8,490,1395187200
9,603,1399680000
10,348,1393718400
11,449,1391817600
12,358,1391731200
13,206,1391040000
14,571,1387065600
15,82,1383350400
16,700,1382659200
17,657,1379808000
18,144,1376092800
19,616,1373500800
20,595,1405036800
21,798,1404950400
22,60,1404518400
23,262,1402099200
24,240,1400976000
25,796,1400544000
26,613,1400112000
27,43,1398816000
28,463,1397347200
29,440,1395187200
30,398,1394755200
31,729,1392940800
32,574,1392508800
33,64,1388275200
34,141,1384214400
35,726,1382918400
36,732,1382140800
37,719,1383091200
38,639,1373241600
39,664,1372896000
40,524,1405468800
41,786,1404864000
42,326,1404518400
43,384,1404259200
44,458,1403913600
45,583,1402963200
46,391,1384992000
47,255,1399420800
48,250,1398211200
49,527,1397347200
50,78,1396396800
51,484,1396396800
52,224,1396396800
53,127,1395964800
54,452,1395878400
55,195,1395446400
56,781,1395187200
57,592,1392768000
58,39,1392076800
59,213,1390867200
60,518,1390262400
61,401,1388880000
62,685,1388361600
63,522,1387584000
64,24,1387584000
65,345,1386720000
66,52,1385596800
67,132,1392940800
68,198,1380067200
69,648,1376092800
70,560,1375920000
71,305,1375142400
72,46,1403827200
73,715,1373155200
74,147,1405382400
75,110,1404864000
76,394,1404777600
77,341,1404604800
78,18,1404172800
79,282,1403481600
80,601,1403308800
81,28,1403049600
82,793,1401148800
83,91,1400976000
84,364,1398384000
85,549,1390521600
86,190,1397606400
87,531,1397520000
88,232,1397088000
89,14,1396656000
90,372,1396483200
91,338,1396137600
92,289,1395878400
93,580,1395446400
94,130,1395360000
95,1,1394668800
96,180,1393718400
97,443,1392940800
98,413,1392422400
99,554,1392854400
100,122,1390780800
101,235,1390348800
102,510,1389225600
103,163,1387670400
104,135,1387497600
105,622,1387411200
106,775,1387324800
107,266,1385251200
108,361,1384387200
109,380,1382918400
110,278,1381449600
111,7,1380585600
112,577,1380326400
113,209,1379116800
114,418,1376352000
115,437,1375920000
116,721,1375488000
117,36,1405814400
118,709,1405296000
119,501,1405209600
120,114,1405123200
121,557,1404864000
122,119,1404864000
123,681,1404604800
124,74,1404518400
125,367,1404172800
126,606,1404086400
127,475,1403913600
128,481,1403308800
129,455,1403136000
130,610,1402272000
131,470,1401321600
132,507,1400544000
133,446,1400457600
134,671,1399248000
135,541,1398038400
136,285,1398297600
137,772,1397606400
138,99,1397520000
139,31,1397520000
140,654,1397347200
141,427,1397174400
142,85,1396828800
143,331,1396742400
144,768,1396483200
145,21,1396051200
146,651,1395619200
147,703,1395273600
148,667,1394928000
149,712,1393804800
150,409,1393286400
151,246,1392768000
152,429,1388966400
153,636,1391299200
154,218,1391299200
155,736,1390953600
156,160,1390435200
157,153,1388880000
158,259,1388620800
159,758,1388534400
160,674,1388534400
161,88,1387756800
162,269,1387584000
163,644,1386806400
164,598,1386374400
165,107,1386201600
166,467,1385856000
167,186,1385251200
168,201,1384819200
169,538,1383868800
170,322,1383868800
171,351,1383091200
172,167,1381968000
173,548,1383264000
174,422,1379116800
175,534,1378252800
176,405,1378252800
177,545,1376006400
178,487,1375920000
179,749,1374364800
180,94,1374364800
181,10,1404691200
182,563,1404345600
183,566,1404172800
184,335,1401580800
185,354,1400457600
186,243,1400112000
187,688,1397692800
188,170,1397174400
189,150,1395532800
190,692,1395187200
191,496,1394409600
192,678,1391644800
193,697,1391472000
194,157,1390435200
195,4,1390262400
196,752,1390003200
197,273,1389484800
198,183,1387929600
199,626,1386547200
200,313,1386028800
201,138,1385942400
202,388,1385078400
203,660,1382486400
204,318,1382486400
205,375,1381968000
206,744,1380844800
207,761,1379548800
208,292,1403049600
209,227,1399161600
210,300,1395878400
211,102,1391558400
212,478,1388966400
213,56,1388793600
214,586,1388275200
215,309,1385769600
216,513,1377734400
217,631,1376524800
