0,734,1398124800
1,543,1392854400
1,378,1391990400
1,504,1386288000
1,505,1386288000
1,105,1386115200
2,669,1386288000
3,788,1379635200
3,790,1379635200
3,789,1379635200
4,68,1404691200
5,784,1401062400
6,590,1399507200
7,41,1395446400
8,491,1395187200
8,492,1395187200
9,620,1393891200
9,619,1393891200
10,349,1393718400
11,450,1391817600
12,359,1391731200
13,207,1391040000
14,572,1387065600
15,83,1383350400
16,701,1382659200
17,658,1379808000
18,145,1376092800
19,617,1373500800
19,618,1373500800
20,596,1405036800
21,799,1404950400
22,61,1404518400
22,62,1404518400
23,263,1402099200
23,264,1402099200
24,241,1400976000
25,520,1396224000
26,614,1400112000
27,44,1398816000
28,464,1397347200
28,465,1397347200
29,441,1395187200
30,399,1394755200
31,730,1392940800
32,575,1392508800
33,65,1388275200
34,142,1384214400
35,727,1382918400
36,733,1382140800
37,382,1381190400
38,640,1373241600
38,641,1373241600
38,642,1373241600
39,665,1372896000
40,525,1405468800
41,787,1404864000
42,327,1404518400
43,385,1404259200
43,386,1404259200
44,459,1403913600
45,584,1402963200
46,392,1384992000
47,256,1399420800
48,251,1398211200
48,252,1398211200
48,253,1398211200
49,740,1395014400
49,741,1395014400
49,742,1395014400
49,743,1395014400
50,79,1396396800
50,80,1396396800
50,431,1381708800
50,432,1381708800
50,433,1381708800
50,434,1381708800
50,435,1381708800
51,485,1396396800
52,225,1396396800
53,128,1395964800
54,453,1395878400
55,196,1395446400
56,780,1395187200
56,779,1395187200
56,778,1395187200
56,175,1395014400
56,178,1395014400
56,176,1395014400
56,177,1395014400
57,593,1392768000
58,40,1392076800
59,214,1390867200
59,215,1390867200
59,216,1390867200
60,519,1390262400
61,402,1388880000
61,403,1388880000
62,686,1388361600
63,69,1385337600
63,70,1385337600
63,71,1385337600
63,72,1385337600
64,25,1387584000
64,26,1387584000
65,346,1386720000
66,53,1385596800
66,54,1385596800
67,695,1381104000
67,694,1381104000
68,199,1380067200
69,649,1376092800
70,561,1375920000
71,306,1375142400
71,307,1375142400
72,47,1403827200
72,49,1403827200
72,48,1403827200
72,50,1403827200
72,791,1373328000
73,716,1373155200
73,717,1373155200
74,148,1405382400
75,111,1404864000
75,112,1404864000
76,395,1404777600
76,396,1404777600
77,342,1404604800
77,343,1404604800
78,19,1404172800
79,283,1403481600
80,602,1403308800
81,29,1403049600
82,794,1401148800
82,76,1399766400
83,92,1400976000
84,365,1398384000
85,550,1390521600
85,551,1390521600
85,552,1390521600
86,191,1397606400
86,192,1397606400
86,193,1397606400
86,461,1396137600
86,460,1396137600
86,739,1391385600
86,738,1391385600
87,532,1397520000
88,233,1397088000
89,15,1396656000
89,16,1396656000
90,373,1396483200
91,339,1396137600
92,290,1395878400
93,581,1395446400
94,131,1395360000
95,2,1394668800
96,181,1393718400
97,444,1392940800
98,414,1392422400
98,415,1392422400
98,416,1392422400
99,555,1392854400
99,296,1391644800
99,295,1391644800
99,294,1391644800
99,298,1391644800
99,297,1391644800
99,221,1388188800
99,220,1388188800
99,222,1388188800
99,705,1386028800
99,706,1386028800
99,707,1386028800
100,123,1390780800
100,124,1390780800
100,125,1390780800
101,236,1390348800
101,237,1390348800
102,511,1389225600
103,164,1387670400
103,165,1387670400
104,136,1387497600
105,623,1387411200
105,624,1387411200
106,776,1387324800
107,267,1385251200
108,362,1384387200
109,381,1382918400
110,279,1381449600
111,8,1380585600
112,578,1380326400
113,210,1379116800
113,211,1379116800
114,419,1376352000
114,420,1376352000
115,438,1375920000
116,722,1375488000
116,723,1375488000
116,724,1375488000
117,37,1405814400
118,710,1405296000
119,502,1405209600
119,503,1405209600
120,115,1405123200
120,116,1405123200
120,117,1405123200
121,558,1404864000
122,120,1404864000
123,682,1404604800
123,683,1404604800
124,75,1404518400
125,368,1404172800
125,369,1404172800
125,370,1404172800
126,607,1404086400
126,608,1404086400
127,476,1403913600
128,482,1403308800
128,483,1403308800
129,456,1403136000
130,611,1402272000
131,471,1401321600
131,472,1401321600
131,473,1401321600
131,33,1393891200
131,34,1393891200
132,508,1400544000
133,447,1400457600
134,672,1399248000
134,328,1397174400
134,329,1397174400
135,542,1398038400
136,286,1398297600
136,287,1398297600
137,773,1397606400
138,100,1397520000
139,32,1397520000
140,655,1397347200
141,428,1397174400
142,86,1396828800
143,332,1396742400
143,333,1396742400
